,Unnamed: 0,index,contract_id,ico,dlhy_nedoplatky,pohladavky_statu,employees,competition,money_saved,money_spent,sales,profit,company_age
779,990,990,416075,36434761.0,0,0,2,1,39.1276,1270691.0,1078276.0,9827,5332.0
780,991,991,416959,31398081.0,0,0,3,3,0.0,800000.0,2482353.0,34148,9072.0
781,992,992,411711,36382914.0,0,0,20,2,0.3788,66000.0,10469046.0,464414,7835.0
782,993,993,411711,36382914.0,0,0,20,2,10.2316,65750.0,10469046.0,464414,7835.0
783,994,994,411711,36382914.0,0,0,20,2,0.9025,73244.0,10469046.0,464414,7835.0
784,995,995,411711,36382914.0,0,0,20,2,3.4124000000000003,23942.0,10469046.0,464414,7835.0
785,1000,1000,419107,43860125.0,0,0,25,4,23.12,937500.0,158498434.0,6705076,4528.0
786,1001,1001,418467,48146676.0,0,0,250,14,7.142900000000001,1400000.0,40099070.0,1326776,1819.0
787,1002,1002,418439,47133694.0,0,0,10,2,0.5246,305000.0,5970629.0,107687,2553.0
788,1003,1003,418405,35760419.0,0,0,250,1,0.5519,462000.0,57372000.0,8067000,7748.0
789,1004,1004,409911,36845400.0,0,0,5,2,8.551300000000001,227450.0,800328.0,4826,4576.0
790,1005,1005,416076,50193368.0,0,0,3,2,11.3408,349879.0,469295.0,56531,1510.0
791,1007,1007,411739,36621323.0,0,0,10,1,1.8333,900000.0,2184302.0,21100,6022.0
792,1008,1008,418353,35849258.0,0,0,25,1,1.7944000000000002,397126.0,8656750.0,565722,6345.0
793,1009,1009,413051,17639727.0,0,0,5,2,-0.3362,83884.0,1704357.0,3057,10612.0
794,1010,1010,413051,17639727.0,0,0,5,2,11.6395,84166.0,1704357.0,3057,10612.0
795,1011,1011,417137,35815256.0,0,0,500,3,28.3242,582647.0,1109526000.0,220935000,6878.0
796,1013,1013,415409,44101937.0,0,0,50,5,0.0,5106000.0,15722302.0,179527,4403.0
797,1014,1014,418109,34106529.0,0,0,3,2,15.5108,256067.0,367292.0,2689,9381.0
798,1017,1017,417671,31578861.0,0,0,150,1,0.0081,964722.0,8652831.0,715695,9960.0
799,1018,1018,414626,36244848.0,0,0,100,1,2.0619,247932.0,5982862.0,-209313,6845.0
800,1019,1019,418381,43928676.0,0,0,1,4,8.0624,1700428.0,4480301.0,338799,4493.0
801,1020,1020,412455,36415600.0,0,0,10,1,1.8413,202733.0,5206646.0,12175,5949.0
802,1021,1021,413378,35758805.0,0,0,25,2,0.6134,2360000.0,4776621.0,367020,7790.0
803,1022,1022,413384,35720905.0,0,0,5,1,0.0092,870000.0,987279.0,55351,8353.0
804,1023,1023,418336,44483767.0,0,0,250,2,0.0,1543107.0,452286000.0,8641000,4171.0
805,1024,1024,417794,35738219.0,0,0,50,4,1.0,1589760.0,16204446.0,6896,8147.0
806,1025,1025,417825,35815256.0,0,0,500,1,0.3956,648315.0,1109526000.0,220935000,6878.0
807,1027,1027,415235,46136606.0,1,1,50,2,0.0,1500.0,1751011.0,-33059,3298.0
808,1028,1028,415235,46136606.0,1,1,50,2,0.0,23560.0,1751011.0,-33059,3298.0
809,1029,1029,415235,46136606.0,1,1,50,2,0.0,118350.0,1751011.0,-33059,3298.0
810,1030,1030,415235,46136606.0,1,1,50,2,0.0,15800.0,1751011.0,-33059,3298.0
811,1031,1031,402107,34113924.0,0,0,250,2,0.3981,76618.0,319548045.0,1503146,9241.0
812,1032,1032,402107,31708030.0,0,0,25,3,9.0919,35108.0,96596224.0,1273538,9115.0
813,1033,1033,411186,34113924.0,0,0,250,4,7.9297,32725.0,319548045.0,1503146,9241.0
814,1034,1034,411186,34142941.0,0,1,250,4,49.81050000000001,12931.0,594933000.0,4275000,8702.0
815,1035,1035,411186,34113924.0,0,0,250,1,2.8334,46517.0,319548045.0,1503146,9241.0
816,1036,1036,411186,34142941.0,0,1,250,4,3.2424,130087.0,594933000.0,4275000,8702.0
817,1038,1038,405773,47997761.0,1,0,100,1,0.0031000000000000003,98200.0,1186618.0,-115647,1946.0
818,1039,1039,405773,47997761.0,1,0,100,1,10.8435,98197.0,1186618.0,-115647,1946.0
819,1040,1040,416967,31659641.0,0,0,100,2,13.0136,1047945.0,7585649.0,419411,10066.0
820,1041,1041,417206,31598536.0,0,0,25,2,13.1735,191301.0,2646817.0,46777,9604.0
821,1042,1042,417206,31598536.0,0,0,25,2,10.7092,561760.0,2646817.0,46777,9604.0
822,1043,1043,413998,31633072.0,1,0,50,2,0.2351,1403800.0,11781466.0,107096,9057.0
823,1045,1045,402552,36597007.0,0,0,1,3,14.9868,809862.0,37004907.0,699018,5355.0
824,1046,1046,413350,36631124.0,0,0,10000,1,0.5263,6840000.0,331936000.0,1390000,5690.0
825,1047,1047,413414,31651585.0,1,0,50,3,3.5748,1809693.0,5596403.0,37075,10226.0
826,1048,1048,417762,35760419.0,0,0,250,2,15.4064,4114731.0,57372000.0,8067000,7748.0
827,1049,1049,418084,31396674.0,0,0,100,4,2.5636,595618.0,12219371.0,3006571,9087.0
828,1051,1051,411114,44694695.0,0,0,25,4,9.3895,1234220.0,2287783.0,385617,4055.0
829,1063,1063,411092,44645546.0,0,0,5,16,0.0,52500.0,13366524.0,393016,4086.0
830,1065,1065,411092,48093220.0,0,0,2,16,0.0,52500.0,220689.0,7977,1862.0
831,1066,1066,411092,36818259.0,0,0,5,16,0.0,52500.0,2102687.0,90054,4643.0
832,1067,1067,411092,31601014.0,0,0,25,16,0.0,52500.0,2377851.0,-109935,9565.0
833,1078,1078,411089,44645546.0,0,0,5,12,0.0,60833.0,13366524.0,393016,4086.0
834,1079,1079,411089,36818259.0,0,0,5,12,0.0,60833.0,2102687.0,90054,4643.0
835,1080,1080,411089,31601014.0,0,0,25,12,0.0,60833.0,2377851.0,-109935,9565.0
836,1098,1098,411094,44645546.0,0,0,5,18,0.0,38333.0,13366524.0,393016,4086.0
837,1099,1099,411094,48096407.0,0,0,2,18,0.0,38333.0,763281.0,13861,1864.0
838,1101,1101,411094,48093220.0,0,0,2,18,0.0,38333.0,220689.0,7977,1862.0
839,1102,1102,411094,36818259.0,0,0,5,18,0.0,38333.0,2102687.0,90054,4643.0
840,1103,1103,411094,31601014.0,0,0,25,18,0.0,38333.0,2377851.0,-109935,9565.0
841,1114,1114,411082,44645546.0,0,0,5,6,0.0,74167.0,13366524.0,393016,4086.0
842,1116,1116,413752,36785512.0,0,0,150,1,8.9819,6689920.0,18439176.0,2027063,4717.0
843,1117,1117,412638,36642070.0,1,0,1,2,0.0,35527.0,179270.0,-2942,5312.0
844,1119,1119,412638,36642070.0,1,0,1,4,0.0,35527.0,179270.0,-2942,5312.0
845,1122,1122,412638,36642070.0,1,0,1,3,0.0,10791.0,179270.0,-2942,5312.0
846,1125,1125,412640,50181513.0,0,0,1,2,0.0,68853.0,163075.0,8192,1533.0
847,1126,1126,412640,36642070.0,1,0,1,2,0.0,68853.0,179270.0,-2942,5312.0
848,1131,1131,411071,47158883.0,0,0,1,8,0.0,422930.0,25893.0,-3077,2540.0
849,1143,1143,412667,36451576.0,0,0,3,3,0.0,82133.0,3126603.0,335968,8191.0
850,1144,1144,412667,31688012.0,0,0,1,3,0.0,82133.0,217837.0,2573,9514.0
851,1147,1147,411075,36499021.0,0,0,1,7,0.0,372600.0,347284.0,3618,5657.0
852,1150,1150,411075,44529589.0,0,0,3,7,0.0,372600.0,226489.0,664,4110.0
853,1152,1152,411072,36499021.0,0,0,1,4,0.0,505313.0,347284.0,3618,5657.0
854,1158,1158,412668,36614599.0,0,0,10,3,0.0,72413.0,161158.0,-77200,5055.0
855,1159,1159,411204,36497339.0,0,0,1,7,0.0,2230267.0,236369.0,-12930,5712.0
856,1162,1162,411204,44834942.0,0,0,2,7,0.0,2230267.0,907091.0,-29619,3962.0
857,1164,1164,411204,36413151.0,0,0,2,7,0.0,2230267.0,2043521.0,48070,6077.0
858,1165,1165,411204,44645546.0,0,0,5,7,0.0,2230267.0,13366524.0,393016,4086.0
859,1170,1170,411074,50189867.0,0,0,1,11,0.0,346585.0,604715.0,-1001,1534.0
860,1171,1171,411074,36499021.0,0,0,1,11,0.0,346585.0,347284.0,3618,5657.0
861,1187,1187,411076,46622365.0,0,0,3,8,0.0,705260.0,499437.0,495,2946.0
862,1199,1199,411073,50189867.0,0,0,1,12,0.0,382780.0,604715.0,-1001,1534.0
863,1202,1202,411073,46638679.0,0,0,1,12,0.0,382780.0,31244.0,-7551,2934.0
864,1204,1204,412665,36451576.0,0,0,3,2,0.0,83480.0,3126603.0,335968,8191.0
865,1208,1208,417810,44483767.0,0,0,250,2,4.4034,818941.0,452286000.0,8641000,4171.0
866,1209,1209,417812,35743565.0,0,0,25,5,18.5334,1180804.0,274023221.0,3069216,8091.0
867,1210,1210,410686,43928676.0,0,0,1,3,37.2286,4900000.0,4480301.0,338799,4493.0
868,1211,1211,403002,36677281.0,0,0,250,3,8.7655,14431666.0,838609000.0,14797000,4969.0
869,1212,1212,407405,46073299.0,0,0,3,1,1.2741,374370.0,2895854.0,69892,3313.0
870,1213,1213,414985,50416855.0,0,0,5,3,0.0,766893.0,1835308.0,2959,1386.0
871,1216,1216,417512,31322832.0,0,0,2000,1,0.0,200000.0,3823833000.0,106218000,10226.0
872,1217,1217,416692,36018741.0,0,0,25,2,3.5848,798459.0,8502364.0,190627,8452.0
873,1221,1221,413783,36368211.0,0,0,10,3,4.947,283000.0,1444892.0,104018,8497.0
874,1222,1222,416452,35765607.0,0,0,3,2,17.5734,183909.0,1296638.0,15603,7693.0
875,1223,1223,416407,43945571.0,0,0,5,2,12.7351,1861.0,327081.0,-7252,4458.0
876,1225,1225,418186,31595545.0,0,0,250,1,0.0,142930.0,168651000.0,367255000,9616.0
877,1226,1226,417452,35755989.0,0,0,25,2,0.9923,542270.0,2129566.0,35227,7841.0
878,1227,1227,414363,31322000.0,0,0,200,4,24.9257,3695000.0,28391368.0,1236824,10226.0
879,1228,1228,417374,34113924.0,0,0,250,2,0.0018,4714753.0,319548045.0,1503146,9241.0
880,1229,1229,416572,35815256.0,0,0,500,1,2.9781,265000.0,1109526000.0,220935000,6878.0
881,1231,1231,414969,31606075.0,0,0,10,3,1.2611,59156.0,3696049.0,343339,9494.0
882,1232,1232,414969,31606075.0,0,0,10,3,2.1222000000000003,19555.0,3696049.0,343339,9494.0
883,1234,1234,407806,47017155.0,0,0,10,3,2.4793,121000.0,483645.0,3048,2627.0
884,1235,1235,411177,46095969.0,0,0,25,3,38.3673,390848.0,11572379.0,318621,3325.0
885,1236,1236,416649,31681051.0,0,0,20,2,12.5581,174150.0,8729225.0,96482,9652.0
886,1237,1237,417308,36554219.0,0,0,10,1,4.8951,128148.0,2248038.0,217283,6093.0
887,1238,1238,416021,31351361.0,0,0,25,1,1.8362,306727.0,34468200.0,4763014,9836.0
888,1240,1240,416445,47401800.0,0,0,1,3,13.7582,739996.0,125040.0,46972,2420.0
889,1241,1241,416635,50530950.0,0,0,10,2,9.7221,118154.0,3327112.0,326274,1283.0
890,1242,1242,408015,36295981.0,0,0,25,3,1.7894,347548.0,2801745.0,202402,8388.0
891,1243,1243,415957,17330165.0,0,0,150,3,5.3621,137260.0,14087778.0,62618,10417.0
892,1244,1244,415957,17330165.0,0,0,150,1,6.8485000000000005,19216.0,14087778.0,62618,10417.0
893,1247,1247,416561,44886021.0,0,0,25,2,1.1723,355273.0,9470170.0,573515,3933.0
894,1248,1248,417951,48181773.0,0,0,3,1,4.1643,87650.0,374903.0,29430,1793.0
895,1249,1249,416620,35815256.0,0,0,500,1,17.907500000000006,415401.0,1109526000.0,220935000,6878.0
896,1250,1250,414984,31356648.0,0,0,250,6,39.402,746506.0,71017145.0,-12074516,9759.0
897,1251,1251,414984,30775442.0,0,0,25,6,47.5719,452368.0,17232098.0,791786,10368.0
898,1252,1252,414984,30775442.0,0,0,25,6,37.4767,862835.0,17232098.0,791786,10368.0
899,1253,1253,414984,31356648.0,0,0,250,6,37.8479,539473.0,71017145.0,-12074516,9759.0
900,1254,1254,414984,31356648.0,0,0,250,6,36.6872,867989.0,71017145.0,-12074516,9759.0
901,1255,1255,414984,31356648.0,0,0,250,6,41.4666,549548.0,71017145.0,-12074516,9759.0
902,1256,1256,416831,36494437.0,0,0,10,2,27.7419,467733.0,272318.0,-144862,5808.0
903,1257,1257,406936,36499781.0,1,0,1,5,9.4486,202273.0,1856277.0,6076,5630.0
904,1258,1258,416064,31634524.0,0,0,10,3,14.7551,169385.0,1271655.0,24589,9029.0
905,1259,1259,410095,34108742.0,0,0,5,2,0.29410000000000003,68000.0,593977.0,12411,9339.0
906,1260,1260,415933,44101937.0,0,0,50,4,2.827,450549.0,15722302.0,179527,4403.0
907,1263,1263,415124,17319463.0,0,0,20,3,0.831,215872.0,5430400.0,-119833,10535.0
908,1264,1264,416304,35873612.0,0,0,25,2,2.2938,346111.0,6116794.0,133355,5946.0
909,1266,1266,407142,36499781.0,1,0,1,7,11.6297,479592.0,1856277.0,6076,5630.0
910,1267,1267,416063,36477125.0,0,0,250,3,0.7194,11259000.0,7635393.0,67161,6694.0
911,1268,1268,413859,34109960.0,1,1,25,9,22.0815,2041605.0,5572555.0,-742247,9312.0
912,1270,1270,415042,34113924.0,0,0,250,2,0.9131,541800.0,319548045.0,1503146,9241.0
913,1271,1271,413232,47553111.0,0,0,5,2,3.829,78636.0,421937.0,28470,2332.0
914,1272,1272,416246,36851264.0,0,0,5,2,20.0,203210.0,4725046.0,81086,4569.0
915,1273,1273,415314,36524735.0,0,1,20,6,29.9268,276999.0,1985990.0,20456,8193.0
916,1276,1276,417344,31681051.0,0,0,20,2,9.6222,113966.0,8729225.0,96482,9652.0
917,1277,1277,416860,36519324.0,0,0,10,2,0.45899999999999996,208083.0,707603.0,49336,8427.0
918,1278,1278,417026,45261661.0,0,0,10,2,1.4717,320452.0,2540676.0,137957,3835.0
919,1279,1279,412771,35819081.0,0,0,50,2,10.5153,3794423.0,16916661.0,818350,6814.0
920,1281,1281,413220,30998263.0,0,0,3,2,1.6257,302331.0,1490519.0,215892,10389.0
921,1282,1282,413220,31622666.0,0,0,10,3,0.4675,297557.0,1709995.0,75024,9229.0
922,1283,1283,413281,31606296.0,0,1,50,3,10.0708,1145053.0,21624512.0,391977,9488.0
923,1284,1284,408055,31374638.0,0,0,5,2,2.2291,420166.0,2889157.0,237331,9453.0
924,1285,1285,417435,48286621.0,0,0,5,1,1.268,47476.0,1820709.0,217256,1696.0
925,1286,1286,417038,31396674.0,0,0,100,3,1.0458,487290.0,12219371.0,3006571,9087.0
926,1287,1287,409870,36371751.0,0,0,3,2,6.9743,95436.0,383540.0,-9783,8373.0
927,1288,1288,417461,31426310.0,0,0,20,1,1.7177000000000002,142634.0,1473281.0,208978,9995.0
928,1289,1289,410777,31568203.0,0,0,10,5,3.1935,239860.0,3815767.0,64590,10138.0
929,1290,1290,413904,47741686.0,0,0,50,2,0.7412,275376.0,12783081.0,274312,2198.0
930,1291,1291,415777,46092404.0,0,0,20,3,19.6471,209700.0,3950666.0,686790,3325.0
931,1292,1292,415650,46928073.0,0,0,10,3,0.435,119092.0,5574438.0,121744,2704.0
932,1293,1293,406135,36650544.0,1,0,25,4,10.3133,295250.0,3121803.0,4449,5056.0
933,1296,1296,411584,36555690.0,0,0,50,3,2.5381,705917.0,2928011.0,183129,5998.0
934,1298,1298,415803,36340073.0,0,0,25,3,20.8801,41178.0,5989938.0,86706,5635.0
935,1299,1299,415803,36340073.0,0,0,25,3,38.1044,32580.0,5989938.0,86706,5635.0
936,1300,1300,415803,36340073.0,0,0,25,3,20.421,52637.0,5989938.0,86706,5635.0
937,1301,1301,159314,44149671.0,0,0,5,3,0.2777,118830.0,1742618.0,37715,4368.0
938,1302,1302,406963,36418633.0,0,0,5,6,16.9458,212666.0,3374882.0,15591,5837.0
939,1303,1303,417346,47959576.0,0,0,5,1,4.0844,1550112.0,4478343.0,71843,2000.0
940,1305,1305,415419,36361127.0,0,0,150,4,13.473,326400.0,15331798.0,1026917,5095.0
941,1306,1306,411770,36248371.0,0,0,10,3,18.586,69913.0,2288481.0,162660,6617.0
942,1307,1307,412469,47401800.0,0,0,1,3,12.6944,534520.0,125040.0,46972,2420.0
943,1308,1308,415036,17312001.0,0,1,25,2,3.6417,175686.0,20394341.0,852154,10580.0
944,1309,1309,415036,35727578.0,0,0,3,3,2.708,169288.0,1885386.0,137835,8255.0
945,1310,1310,413283,47242469.0,0,0,2,2,0.3932,26730000.0,443003.0,27261,2759.0
946,1311,1311,416491,36851264.0,0,0,5,2,10.4556,181921.0,4725046.0,81086,4569.0
947,1313,1313,416457,34153004.0,0,0,50,3,17.9061,92868.0,13915431.0,1236760,8534.0
948,1314,1314,416457,34153004.0,0,0,50,3,14.5032,10708.0,13915431.0,1236760,8534.0
949,1315,1315,416342,36028738.0,0,0,25,4,35.7584,803557.0,198275.0,-31168,8148.0
950,1316,1316,416192,31595545.0,0,0,250,2,8.1752,101000.0,168651000.0,367255000,9616.0
951,1317,1317,413250,36249297.0,0,0,10,3,0.557,184025.0,2050767.0,35659,6552.0
952,1318,1318,413250,35900008.0,0,0,50,4,43.9149,183000.0,13195418.0,271510,5710.0
953,1319,1319,413250,36249297.0,0,0,10,3,12.6544,326290.0,2050767.0,35659,6552.0
954,1320,1320,413250,36382914.0,0,0,20,3,8.1302,56395.0,10469046.0,464414,7835.0
955,1321,1321,413250,36566063.0,0,0,5,3,2.8627,38914.0,246508.0,-12121,5598.0
956,1323,1323,413250,36382914.0,0,0,20,3,2.4662,57416.0,10469046.0,464414,7835.0
957,1326,1326,417453,50851667.0,0,0,1,2,0.1016,58077.0,8066.0,3148,1098.0
958,1328,1328,415868,44367465.0,0,0,10,2,0.5256000000000001,3308974.0,6008075.0,712805,4256.0
959,1331,1331,415909,35732431.0,0,0,5,2,0.0,200000.0,4066721.0,18452,8200.0
960,1332,1332,415909,35968087.0,0,0,20,2,0.0,200000.0,1766945.0,11695,5255.0
961,1333,1333,415850,46447890.0,0,0,20,10,15.2002,628979.0,1098320.0,-103241,3005.0
962,1335,1335,407143,36500771.0,0,0,20,9,23.8569,225289.0,454385.0,-61405,5598.0
963,1337,1337,408018,43989268.0,0,0,100,3,6.4984,819797.0,36033948.0,2181755,4459.0
964,1338,1338,415930,31429220.0,0,0,25,3,1.9074,301509.0,4477720.0,655479,9942.0
965,1339,1339,416701,31429220.0,0,0,25,4,24.7122,355856.0,4477720.0,655479,9942.0
966,1343,1343,415970,36647861.0,0,0,25,2,15.4134,98758.0,5994741.0,432023,5132.0
967,1344,1344,409385,31104649.0,0,0,5,1,-0.7262000000000001,6885500.0,771346.0,-36704,10359.0
968,1345,1345,416302,35728531.0,0,0,50,2,0.0,6950000.0,13379847.0,180957,8245.0
969,1347,1347,415924,35757329.0,0,0,20,1,0.0,41400.0,10642212.0,610258,7819.0
970,1348,1348,415924,35757329.0,0,0,20,1,0.0,207000.0,10642212.0,610258,7819.0
971,1349,1349,415924,17312001.0,0,1,25,1,0.0,138750.0,20394341.0,852154,10580.0
972,1350,1350,415924,17312001.0,0,1,25,1,3.5849,138750.0,20394341.0,852154,10580.0
973,1351,1351,415924,17312001.0,0,1,25,1,3.9796,143909.0,20394341.0,852154,10580.0
974,1353,1353,416023,36848751.0,0,0,10,1,1.3762,249737.0,2181968.0,492562,4578.0
975,1354,1354,417180,46334831.0,0,0,10,3,4.0031,100248.0,3844169.0,123179,3164.0
976,1356,1356,415580,17320712.0,0,0,50,2,0.0,3000000.0,52079260.0,856891,10500.0
977,1357,1357,415580,36802409.0,0,0,25,2,0.0,3000000.0,6305980.0,5154,4678.0
978,1358,1358,411507,35839465.0,0,0,25,2,1.3283,1650855.0,1724670.0,5412,6513.0
979,1359,1359,416506,35966289.0,0,0,250,4,36.0976,195606.0,37441611.0,1773000,5265.0
980,1360,1360,411641,36564940.0,0,0,5,5,0.0553,206122.0,396071.0,29135,5675.0
981,1362,1362,414806,50062239.0,0,0,5,4,1.1097,305490.0,1294064.0,-13898,1604.0
982,1366,1366,416784,44390823.0,0,0,500,6,0.0,2721995.0,33262718.0,-1253375,4198.0
983,1367,1367,416784,36767221.0,0,0,0,6,0.0,2721995.0,227144.0,-4038,4759.0
984,1369,1369,416784,36365998.0,0,0,1,6,0.0,2721995.0,315320.0,10053,5080.0
985,1370,1370,416784,36621838.0,0,0,1,6,0.0,2721995.0,161931.0,-235,5994.0
986,1371,1371,416784,46346163.0,0,0,2,6,0.0,2721995.0,610870.0,2534,3156.0
987,1372,1372,415349,36247260.0,0,0,1,1,1.2608,125000.0,44542.0,3404,6693.0
988,1373,1373,414882,35734990.0,0,0,3,2,45.9639,83000.0,334980.0,59633,8175.0
989,1374,1374,414044,31605052.0,0,0,50,1,22.0672,4747680.0,21158364.0,897128,9508.0
990,1375,1375,415070,35739347.0,0,0,250,2,12.4099,373330.0,30956918.0,5758367,8130.0
991,1376,1376,413223,31600891.0,0,0,100,2,0.9943,1166599.0,11722957.0,296971,9568.0
992,1378,1378,416674,50125702.0,0,0,3,3,10.5144,97200.0,244544.0,-364,1566.0
993,1380,1380,416250,35743565.0,0,0,25,1,18.8748,316004.0,274023221.0,3069216,8091.0
994,1383,1383,408072,46581022.0,0,0,1,5,17.9377,110733.0,298594.0,16004,2975.0
995,1384,1384,158015,47981563.0,0,0,5,6,41.658,193000.0,8760179.0,820023,1966.0
996,1386,1386,413738,17147387.0,0,0,50,2,0.9034,258036.0,4821866.0,14184,10340.0
997,1387,1387,417075,34134701.0,0,0,10,1,6.3722,31763.0,4245107.0,165241,8844.0
998,1388,1388,417075,34134701.0,0,0,10,1,15.6063,23106.0,4245107.0,165241,8844.0
999,1389,1389,414070,36191892.0,0,0,200,14,17.1223,2831111.0,49383553.0,86167,7609.0
1000,1390,1390,415133,31396674.0,0,0,100,3,0.5989,649876.0,12219371.0,3006571,9087.0
1001,1391,1391,415411,50530950.0,0,0,10,2,4.513999999999999,74457.0,3327112.0,326274,1283.0
1002,1392,1392,411831,35943301.0,0,0,25,1,3.4137,616726.0,10052235.0,84108,5418.0
1003,1393,1393,416968,36207039.0,0,0,20,2,0.3093,1217319.0,3034197.0,8230,6915.0
1004,1394,1394,411102,31595375.0,0,0,10,3,28.7574,1136820.0,4159742.0,149660,9655.0
1005,1397,1397,411015,45979341.0,0,0,2,9,0.0,676799.0,215940.0,442,3397.0
1006,1401,1401,411015,44645546.0,0,0,5,9,0.0,676799.0,13366524.0,393016,4086.0
1007,1402,1402,411015,36690147.0,0,0,3,9,0.0,676799.0,2438344.0,-34573,4937.0
1008,1403,1403,411015,36727300.0,1,0,1,9,0.0,676799.0,956973.0,120155,4850.0
1009,1407,1407,412892,36208922.0,0,0,250,6,35.1301,663354.0,2635197.0,1538,6813.0
1010,1408,1408,402377,35760273.0,0,0,100,1,1.4680000000000002,375000.0,10161591.0,806905,7750.0
1011,1409,1409,416312,30229766.0,0,0,25,2,0.0407,220990.0,4194505.0,44306,10349.0
1012,1410,1410,415938,31437842.0,0,0,25,5,5.5508000000000015,643779.0,3532163.0,187631,9816.0
1013,1411,1411,416392,46323279.0,1,0,50,1,0.127,307000.0,4336772.0,898,3155.0
1014,1413,1413,415997,36231371.0,0,0,20,10,3.2336,519943.0,4586474.0,31849,7701.0
1015,1414,1414,415279,31331785.0,0,0,25,3,39.5767,189000.0,5410970.0,87306,10097.0
1016,1416,1416,411019,45979341.0,0,0,2,12,0.0,1136506.0,215940.0,442,3397.0
1017,1420,1420,411019,44645546.0,0,0,5,12,0.0,1136506.0,13366524.0,393016,4086.0
1018,1421,1421,411019,36690147.0,0,0,3,12,0.0,1136506.0,2438344.0,-34573,4937.0
1019,1422,1422,411019,36727300.0,1,0,1,12,0.0,1136506.0,956973.0,120155,4850.0
1020,1423,1423,411019,36850543.0,1,0,1,12,0.0,1136506.0,314186.0,11358,4571.0
1021,1425,1425,411019,36422592.0,0,0,5,12,0.0,1136506.0,1768352.0,17867,5721.0
1022,1427,1427,411017,45979341.0,0,0,2,7,0.0,2588969.0,215940.0,442,3397.0
1023,1431,1431,411017,44645546.0,0,0,5,7,0.0,2588969.0,13366524.0,393016,4086.0
1024,1432,1432,411017,36690147.0,0,0,3,7,0.0,2588969.0,2438344.0,-34573,4937.0
1025,1433,1433,411017,36422592.0,0,0,5,7,0.0,2588969.0,1768352.0,17867,5721.0
1026,1435,1435,411016,45979341.0,0,0,2,7,0.0,1641563.0,215940.0,442,3397.0
1027,1436,1436,411016,44645546.0,0,0,5,7,0.0,1641563.0,13366524.0,393016,4086.0
1028,1437,1437,411016,36690147.0,0,0,3,7,0.0,1641563.0,2438344.0,-34573,4937.0
1029,1438,1438,411016,36727300.0,1,0,1,7,0.0,1641563.0,956973.0,120155,4850.0
1030,1440,1440,411016,36422592.0,0,0,5,7,0.0,1641563.0,1768352.0,17867,5721.0
1031,1441,1441,413315,34105638.0,0,0,2,2,3.3576,86013.0,553336.0,-61642,9410.0
1032,1442,1442,411018,45979341.0,0,0,2,14,0.0,1605864.0,215940.0,442,3397.0
1033,1446,1446,411018,44645546.0,0,0,5,14,0.0,1605864.0,13366524.0,393016,4086.0
1034,1447,1447,411018,48008427.0,0,0,3,14,0.0,1605864.0,1213811.0,-13713,1946.0
1035,1448,1448,411018,36690147.0,0,0,3,14,0.0,1605864.0,2438344.0,-34573,4937.0
1036,1449,1449,411018,36727300.0,1,0,1,14,0.0,1605864.0,956973.0,120155,4850.0
1037,1451,1451,411018,36695017.0,0,0,2,14,0.0,1605864.0,1479365.0,9143,4923.0
1038,1452,1452,411018,47399546.0,1,0,5,14,0.0,1605864.0,795541.0,6675,2402.0
1039,1454,1454,411018,36422592.0,0,0,5,14,0.0,1605864.0,1768352.0,17867,5721.0
1040,1456,1456,416667,31595545.0,0,0,250,1,3.685200000000001,39645.0,168651000.0,367255000,9616.0
1041,1457,1457,416667,31322051.0,1,0,250,1,9.3899,38184.0,56331000.0,134057000,10226.0
1042,1458,1458,416667,31322051.0,1,0,250,1,30.3956,42141.0,56331000.0,134057000,10226.0
1043,1459,1459,415387,36526185.0,0,0,250,2,15.8543,283986.0,29166770.0,93320,8135.0
1044,1460,1460,403036,35815256.0,0,0,500,5,43.8482,4400862.0,1109526000.0,220935000,6878.0
1045,1461,1461,403036,35743565.0,0,0,25,3,32.9258,2471164.0,274023221.0,3069216,8091.0
1046,1462,1462,416496,46124969.0,1,0,1,2,2.1414,170307.0,30000.0,-5690,3313.0
1047,1463,1463,417377,44864761.0,0,0,5,1,0.0771,83000.0,185737.0,-162160,3929.0
1048,1464,1464,414978,36484971.0,0,0,25,2,1.1004999999999998,286777.0,8378629.0,291774,6232.0
1049,1465,1465,416498,36456861.0,1,0,25,2,0.8130000000000001,305280.0,2605568.0,1457,7930.0
1050,1467,1467,405986,36415600.0,0,0,10,3,7.982799999999999,158666.0,5206646.0,12175,5949.0
